"Date","Price","Open","High","Low","Vol.","Change %"
"06/09/2024","167.91","172.50","173.51","166.92","4.74M","-2.30%"
"05/09/2024","171.87","171.68","172.93","169.54","3.38M","-0.70%"
"04/09/2024","173.07","171.65","174.02","169.04","6.14M","-2.51%"
"03/09/2024","177.54","179.77","182.75","176.48","5.23M","-2.11%"
"30/08/2024","181.36","179.21","181.48","177.29","5.98M","1.26%"
"29/08/2024","179.10","176.46","183.02","176.11","5.46M","2.22%"
"28/08/2024","175.22","174.74","176.39","173.04","3.31M","0.07%"
"27/08/2024","175.10","172.13","175.67","171.68","3.47M","0.88%"
"26/08/2024","173.56","174.87","177.32","172.74","6.96M","-1.03%"
"23/08/2024","175.38","175.60","177.57","173.12","7.01M","0.36%"
"22/08/2024","174.74","179.68","179.68","174.41","6.15M","-2.85%"
"21/08/2024","179.88","182.15","184.30","179.26","10.02M","-2.24%"
"20/08/2024","184.01","174.35","187.68","174.00","25.71M","7.18%"
"19/08/2024","171.68","168.00","172.24","167.55","16.12M","2.77%"
"16/08/2024","167.05","169.24","170.07","166.36","9.07M","-2.67%"
"15/08/2024","171.63","170.26","172.89","170.04","6.36M","0.99%"
"14/08/2024","169.96","167.99","172.17","167.76","5.35M","2.00%"
"13/08/2024","166.62","165.68","168.04","165.26","7.00M","0.64%"
"12/08/2024","165.55","165.34","166.21","162.57","4.08M","-0.11%"
"09/08/2024","165.74","159.08","166.57","158.74","5.64M","4.45%"
"08/08/2024","158.68","155.85","158.90","153.18","4.44M","4.33%"
"07/08/2024","152.10","155.57","157.39","152.09","7.13M","0.76%"
"06/08/2024","150.96","150.06","152.67","147.43","6.44M","2.63%"
"05/08/2024","147.09","143.60","150.70","142.01","8.96M","-3.74%"
"02/08/2024","152.80","152.96","154.50","149.77","7.05M","-3.17%"
"01/08/2024","157.81","161.71","162.82","156.18","6.72M","-2.81%"
"31/07/2024","162.37","160.32","163.31","158.13","4.08M","2.27%"
"30/07/2024","158.76","162.62","163.42","157.51","5.41M","-1.41%"
"29/07/2024","161.03","163.75","164.37","160.70","3.12M","-1.45%"
"26/07/2024","163.40","161.62","164.58","160.63","3.42M","2.09%"
"25/07/2024","160.07","163.28","164.43","159.37","4.74M","-1.27%"
"24/07/2024","162.12","167.00","168.13","161.50","4.98M","-3.37%"
"23/07/2024","167.78","167.49","170.45","166.32","5.49M","0.56%"
"22/07/2024","166.85","167.23","169.43","164.44","5.97M","0.85%"
"19/07/2024","165.45","165.98","168.45","163.01","6.45M","2.16%"
"18/07/2024","161.94","164.63","165.50","160.13","5.02M","-2.49%"
"17/07/2024","166.07","167.46","167.93","163.82","4.63M","-1.88%"
"16/07/2024","169.25","170.30","170.84","167.76","3.18M","-0.71%"
"15/07/2024","170.46","166.40","171.85","164.63","5.10M","1.31%"
"12/07/2024","168.25","166.01","169.10","165.64","3.58M","1.65%"
"11/07/2024","165.52","168.51","170.63","164.56","5.55M","-1.79%"
"10/07/2024","168.53","168.50","169.01","165.08","4.09M","0.26%"
"09/07/2024","168.09","169.50","169.50","166.07","3.59M","-0.43%"
"08/07/2024","168.82","170.08","170.97","164.66","5.86M","-1.30%"
"05/07/2024","171.04","170.49","172.77","169.15","4.14M","0.26%"
"03/07/2024","170.60","169.73","171.22","169.24","2.05M","0.22%"
"02/07/2024","170.22","169.68","171.40","168.04","4.24M","-0.13%"
"01/07/2024","170.45","169.00","171.26","165.74","4.77M","0.56%"
"28/06/2024","169.51","170.00","172.95","168.68","8.34M","-0.53%"
"27/06/2024","170.41","165.00","172.71","164.57","11.30M","4.78%"
"26/06/2024","162.63","161.00","163.69","159.90","4.25M","0.80%"
"25/06/2024","161.34","158.68","163.20","158.00","5.16M","1.89%"
"24/06/2024","158.34","159.37","163.40","157.87","6.38M","-1.14%"
"21/06/2024","160.16","157.92","160.70","156.13","14.41M","2.99%"
"20/06/2024","155.52","159.74","160.55","154.63","6.28M","-1.89%"
"18/06/2024","158.51","160.01","160.57","157.93","4.12M","-0.80%"
"17/06/2024","159.79","158.01","160.59","155.94","5.08M","0.72%"
"14/06/2024","158.65","159.83","161.31","157.51","4.97M","-0.74%"
"13/06/2024","159.83","160.00","162.24","157.68","5.94M","-0.04%"
"12/06/2024","159.90","157.50","160.05","155.82","4.93M","2.19%"
"11/06/2024","156.48","154.34","157.30","153.44","5.52M","1.26%"
"10/06/2024","154.52","149.73","154.73","149.35","5.79M","2.37%"
"07/06/2024","150.95","148.25","151.48","147.60","5.22M","2.02%"
"06/06/2024","147.96","147.56","150.33","147.38","5.06M","0.18%"
"05/06/2024","147.71","148.12","148.48","145.25","7.48M","1.83%"
"04/06/2024","145.04","147.25","147.90","144.46","5.35M","-1.49%"
"03/06/2024","147.24","148.21","148.50","145.57","4.70M","-0.15%"
"31/05/2024","147.46","148.75","149.63","143.29","14.80M","0.59%"
"30/05/2024","146.59","152.00","152.18","145.58","9.24M","-4.47%"
"29/05/2024","153.45","152.87","155.16","152.20","5.27M","-0.36%"
"28/05/2024","154.01","160.05","160.93","153.54","9.22M","-4.23%"
"24/05/2024","160.80","155.75","161.55","155.50","9.43M","3.26%"
"23/05/2024","155.72","154.89","157.22","152.25","7.79M","0.93%"
"22/05/2024","154.29","156.04","156.72","151.60","9.07M","-0.99%"
"21/05/2024","155.83","150.58","159.25","150.00","27.52M","-3.74%"
"20/05/2024","161.88","159.25","162.34","157.29","15.99M","1.86%"
"17/05/2024","158.93","158.50","159.50","157.48","6.85M","0.34%"
"16/05/2024","158.39","157.26","158.69","155.54","7.34M","1.43%"
"15/05/2024","156.16","152.10","156.57","151.53","7.40M","3.57%"
"14/05/2024","150.77","149.46","151.65","149.22","5.38M","-0.23%"
"13/05/2024","151.13","151.00","152.33","149.48","4.17M","1.61%"
"10/05/2024","148.74","149.15","150.48","148.46","4.28M","0.61%"
"09/05/2024","147.84","149.46","150.49","147.52","6.03M","-2.42%"
"08/05/2024","151.51","151.45","152.13","149.76","6.25M","-0.82%"
"07/05/2024","152.76","150.29","154.32","149.73","9.23M","1.65%"
"06/05/2024","150.29","149.49","150.49","148.58","5.77M","1.47%"
"03/05/2024","148.10","146.85","148.74","145.18","6.88M","0.30%"
"02/05/2024","147.66","145.38","147.89","142.76","6.53M","2.78%"
"01/05/2024","143.67","144.44","146.85","142.00","6.07M","-1.22%"
"30/04/2024","145.45","146.48","147.98","145.21","6.35M","-0.86%"
"29/04/2024","146.71","149.00","151.95","145.91","5.98M","0.68%"
"26/04/2024","145.71","145.07","147.07","143.72","4.49M","0.91%"
"25/04/2024","144.40","143.00","145.07","140.81","5.42M","-1.71%"
"24/04/2024","146.91","147.00","147.50","145.46","5.70M","0.11%"
"23/04/2024","146.74","142.13","147.11","141.50","8.13M","4.19%"
"22/04/2024","140.84","141.04","141.49","137.60","5.85M","1.43%"
"19/04/2024","138.85","141.25","142.44","138.27","9.50M","-1.22%"
"18/04/2024","140.57","138.88","142.18","138.16","7.71M","1.37%"
"17/04/2024","138.66","139.00","140.44","137.80","6.34M","0.84%"
"16/04/2024","137.51","135.21","138.25","135.18","7.26M","1.05%"
"15/04/2024","136.07","139.50","139.59","135.52","6.10M","-2.48%"
"12/04/2024","139.54","141.22","141.88","138.63","5.82M","-1.69%"
"11/04/2024","141.93","141.34","142.74","139.21","6.99M","1.02%"
"10/04/2024","140.50","137.50","141.25","137.50","7.01M","0.67%"
"09/04/2024","139.57","135.49","139.76","134.83","11.19M","3.93%"
"08/04/2024","134.29","134.01","134.56","132.83","7.39M","-0.16%"
"05/04/2024","134.51","132.89","134.85","132.63","7.36M","1.44%"
"04/04/2024","132.60","135.84","136.69","132.50","9.64M","-1.61%"
"03/04/2024","134.77","135.70","136.94","134.63","8.08M","-1.41%"
"02/04/2024","136.70","137.73","137.78","135.73","7.74M","-2.15%"
"01/04/2024","139.71","142.51","142.83","139.21","6.28M","-1.66%"
"28/03/2024","142.07","140.68","142.53","140.02","6.80M","0.66%"
"27/03/2024","141.13","145.24","145.45","140.74","6.53M","-1.55%"
"26/03/2024","143.35","142.93","144.12","141.40","5.87M","0.57%"
"25/03/2024","142.54","142.80","143.15","140.62","5.30M","-0.60%"
"22/03/2024","143.39","145.41","145.45","142.78","7.59M","-0.30%"
"21/03/2024","143.82","141.91","145.07","140.79","7.66M","1.98%"
"20/03/2024","141.02","140.87","141.86","139.13","6.82M","0.52%"
"19/03/2024","140.29","141.55","142.07","138.27","10.93M","-1.63%"
"18/03/2024","142.62","142.68","143.32","140.59","7.68M","1.09%"
"15/03/2024","141.08","142.12","143.65","140.80","13.19M","-1.88%"
"14/03/2024","143.79","146.18","146.37","141.68","9.90M","-0.88%"
"13/03/2024","145.06","142.81","146.40","140.87","10.55M","1.89%"
"12/03/2024","142.37","142.66","143.72","140.70","8.13M","0.49%"
"11/03/2024","141.66","139.15","143.40","138.80","9.90M","1.12%"
"08/03/2024","140.10","143.09","144.23","139.85","11.48M","-2.19%"
"07/03/2024","143.24","140.00","144.07","138.88","16.06M","2.73%"
"06/03/2024","139.43","149.49","150.00","138.40","23.38M","-4.21%"
"05/03/2024","145.57","147.95","148.77","142.34","14.53M","-2.78%"
"04/03/2024","149.72","151.00","151.19","146.03","14.43M","-0.98%"
"01/03/2024","151.20","155.76","155.76","148.40","22.75M","-2.62%"
"29/02/2024","155.27","157.89","160.35","154.37","16.36M","-1.77%"
"28/02/2024","158.07","155.64","158.43","153.90","15.99M","0.44%"
"27/02/2024","157.38","158.70","163.79","153.77","42.71M","3.95%"
"26/02/2024","151.39","144.26","156.94","143.40","43.87M","7.33%"
"23/02/2024","141.04","138.48","142.16","135.81","30.66M","5.33%"
"22/02/2024","133.91","137.06","138.40","132.50","38.59M","2.23%"
"21/02/2024","130.99","137.60","137.99","130.04","87.87M","-28.44%"
"20/02/2024","183.04","181.43","184.64","179.91","20.92M","-0.09%"
"16/02/2024","183.21","184.75","185.49","181.02","6.53M","-0.13%"
"15/02/2024","183.44","184.09","184.90","180.81","5.44M","-0.39%"
"14/02/2024","184.16","184.40","187.59","183.06","6.19M","0.02%"
"13/02/2024","184.13","179.56","187.19","176.90","15.68M","-1.00%"
