"Date","Price","Open","High","Low","Vol.","Change %"
"10/05/2024","149.26","147.22","150.49","146.93","23.67M","4.53%"
"09/05/2024","142.79","142.94","143.35","141.13","8.01M","-0.56%"
"08/05/2024","143.60","141.11","144.26","140.80","10.20M","1.76%"
"07/05/2024","141.11","141.87","142.29","140.51","8.68M","-1.20%"
"06/05/2024","142.83","140.47","142.83","139.81","8.60M","0.90%"
"03/05/2024","141.56","138.90","142.11","138.76","13.26M","3.91%"
"02/05/2024","136.23","135.60","136.74","133.22","9.26M","0.96%"
"01/05/2024","134.94","137.42","139.43","133.21","12.57M","-1.75%"
"30/04/2024","137.34","137.94","139.70","137.26","10.98M","-0.84%"
"29/04/2024","138.50","138.00","138.65","135.91","10.03M","0.14%"
"26/04/2024","138.30","136.81","138.74","135.95","9.45M","1.26%"
"25/04/2024","136.58","130.00","137.84","128.86","18.03M","2.71%"
"24/04/2024","132.97","136.09","136.29","131.54","15.56M","-0.34%"
"23/04/2024","133.43","131.36","133.71","130.66","12.57M","2.84%"
"22/04/2024","129.75","126.75","130.66","125.78","18.56M","1.61%"
"19/04/2024","127.70","129.37","131.55","126.64","28.28M","-3.46%"
"18/04/2024","132.27","132.89","135.13","130.30","39.31M","-4.86%"
"17/04/2024","139.03","141.13","142.57","137.36","18.82M","-0.55%"
"16/04/2024","139.80","137.89","140.54","137.06","14.22M","-0.24%"
"15/04/2024","140.14","145.02","145.48","139.88","13.46M","-1.67%"
"12/04/2024","142.52","145.00","146.51","142.15","12.02M","-3.18%"
"11/04/2024","147.20","147.20","147.56","144.13","11.82M","0.67%"
"10/04/2024","146.22","146.63","148.43","145.26","18.86M","0.56%"
"09/04/2024","145.40","146.26","148.17","142.95","18.49M","1.83%"
"08/04/2024","142.79","145.24","146.00","142.76","16.31M","1.01%"
"05/04/2024","141.36","140.00","142.00","138.92","8.26M","1.22%"
"04/04/2024","139.66","144.00","146.75","139.43","15.76M","-1.65%"
"03/04/2024","142.00","138.58","142.93","138.39","9.71M","1.27%"
"02/04/2024","140.22","140.38","141.04","139.35","9.87M","-0.90%"
"01/04/2024","141.49","137.29","142.96","137.05","14.22M","4.00%"
"28/03/2024","136.05","135.68","136.80","135.44","10.02M","-0.47%"
"27/03/2024","136.69","138.86","139.28","135.15","13.84M","-1.55%"
"26/03/2024","138.84","140.61","140.96","138.64","10.79M","-0.99%"
"25/03/2024","140.23","140.16","141.68","139.26","9.92M","-0.22%"
"22/03/2024","140.54","139.40","141.34","139.11","9.94M","0.78%"
"21/03/2024","139.45","142.55","142.60","139.04","17.81M","1.97%"
"20/03/2024","136.75","136.53","137.31","135.01","12.75M","1.39%"
"19/03/2024","134.87","135.30","136.27","133.03","17.34M","-1.30%"
"18/03/2024","136.64","140.18","141.54","136.61","14.73M","-0.25%"
"15/03/2024","136.98","135.44","137.70","134.63","22.75M","-1.89%"
"14/03/2024","139.62","142.61","143.10","139.02","14.96M","-1.77%"
"13/03/2024","142.14","143.05","143.23","141.37","12.92M","-1.57%"
"12/03/2024","144.40","144.52","146.70","140.57","21.22M","3.87%"
"11/03/2024","139.02","143.62","144.40","138.93","29.23M","-5.02%"
"08/03/2024","146.37","153.90","158.40","144.93","43.86M","-1.90%"
"07/03/2024","149.20","144.90","151.60","144.15","34.68M","5.39%"
"06/03/2024","141.57","138.80","144.00","138.61","22.29M","4.89%"
"05/03/2024","134.97","137.12","137.43","133.73","13.69M","-2.38%"
"04/03/2024","138.26","139.94","141.99","137.68","26.54M","3.26%"
"01/03/2024","133.90","130.13","136.65","130.10","24.39M","4.06%"
"29/02/2024","128.67","128.03","129.19","127.15","9.37M","1.01%"
"28/02/2024","127.38","128.50","128.58","126.65","6.52M","-0.94%"
"27/02/2024","128.59","130.77","131.97","128.59","8.85M","-1.57%"
"26/02/2024","130.64","130.02","131.23","128.56","9.53M","0.86%"
"23/02/2024","129.53","130.50","131.01","127.73","10.12M","0.36%"
"22/02/2024","129.07","129.69","131.48","129.00","17.01M","2.98%"
"21/02/2024","125.34","124.43","125.38","122.91","11.58M","0.01%"
"20/02/2024","125.33","126.89","127.06","124.14","12.04M","-1.07%"
"16/02/2024","126.69","127.13","128.64","125.81","13.10M","-1.81%"
"15/02/2024","129.03","130.80","131.13","128.35","12.55M","-0.19%"
"14/02/2024","129.27","129.63","130.79","127.96","13.07M","1.35%"
"13/02/2024","127.55","127.93","129.92","126.47","14.49M","-2.23%"
"12/02/2024","130.46","133.27","133.51","130.26","14.20M","-1.99%"
"09/02/2024","133.11","134.50","135.17","130.59","16.98M","-0.46%"
"08/02/2024","133.73","127.00","134.75","126.11","33.37M","7.00%"
"07/02/2024","124.98","120.01","125.00","120.00","18.17M","4.69%"
"06/02/2024","119.38","120.12","120.99","118.28","11.51M","0.50%"
"05/02/2024","118.79","117.13","119.54","116.58","13.27M","2.63%"
"02/02/2024","115.75","114.86","115.96","113.92","10.04M","2.08%"
"01/02/2024","113.39","113.80","114.03","112.61","8.81M","0.38%"
"31/01/2024","112.96","113.50","114.74","112.88","12.85M","-2.67%"
"30/01/2024","116.06","116.36","118.01","115.56","11.03M","-0.79%"
"29/01/2024","116.98","117.17","117.87","115.75","10.04M","-0.24%"
"26/01/2024","117.26","116.90","118.04","116.30","10.20M","0.60%"
"25/01/2024","116.56","118.02","118.84","116.48","15.49M","0.03%"
"24/01/2024","116.52","115.33","118.85","114.61","21.86M","2.09%"
"23/01/2024","114.13","113.52","114.62","113.16","11.67M","0.97%"
