"Date","Price","Open","High","Low","Vol.","Change %"
"08/05/2024","298.65","297.55","303.30","296.17","2.11M","0.20%"
"07/05/2024","298.05","296.54","299.83","294.76","1.33M","-0.48%"
"06/05/2024","299.48","298.00","300.04","294.62","1.40M","1.15%"
"03/05/2024","296.07","294.81","298.82","292.04","1.50M","0.65%"
"02/05/2024","294.17","287.52","294.39","283.39","1.63M","3.38%"
"01/05/2024","284.54","280.66","290.88","280.66","1.67M","1.46%"
"30/04/2024","280.44","287.00","288.45","280.37","1.26M","-2.03%"
"29/04/2024","286.24","289.01","290.91","284.23","1.85M","-1.16%"
"26/04/2024","289.59","292.65","294.00","284.84","2.48M","0.20%"
"25/04/2024","289.02","275.67","291.38","271.65","3.71M","2.77%"
"24/04/2024","281.23","301.35","305.64","278.14","8.24M","-7.28%"
"23/04/2024","303.31","301.13","319.30","298.50","11.39M","11.41%"
"22/04/2024","272.24","280.97","280.97","267.76","5.59M","-1.30%"
"19/04/2024","275.83","284.80","285.00","270.45","4.25M","-4.62%"
"18/04/2024","289.20","294.78","296.80","288.67","2.03M","-1.49%"
"17/04/2024","293.58","298.32","300.05","293.27","1.47M","-1.51%"
"16/04/2024","298.08","291.13","300.93","289.01","1.59M","2.60%"
"15/04/2024","290.52","302.72","304.59","290.35","1.94M","-3.31%"
"12/04/2024","300.45","301.00","303.36","299.00","1.42M","-1.03%"
"11/04/2024","303.57","300.79","305.74","299.02","1.13M","1.19%"
"10/04/2024","299.99","297.79","303.45","296.00","1.51M","-0.25%"
"09/04/2024","300.73","308.60","309.58","299.11","2.54M","-2.70%"
"08/04/2024","309.07","309.20","313.16","307.41","1.72M","-0.40%"
"05/04/2024","310.31","298.68","313.07","298.68","2.99M","4.85%"
"04/04/2024","295.96","293.00","304.00","292.75","3.55M","1.44%"
"03/04/2024","291.77","285.04","293.00","279.00","4.63M","8.23%"
"02/04/2024","269.58","261.44","270.72","261.38","1.93M","1.18%"
"01/04/2024","266.43","262.97","267.24","260.80","1.12M","0.96%"
"28/03/2024","263.90","258.53","268.55","258.00","1.37M","1.42%"
"27/03/2024","260.20","267.00","269.72","257.56","1.43M","-0.99%"
"26/03/2024","262.81","273.01","278.30","262.65","1.96M","0.34%"
"25/03/2024","261.92","263.01","264.95","260.89","824.69K","-1.14%"
"22/03/2024","264.95","259.38","265.46","258.89","868.22K","2.05%"
"21/03/2024","259.64","264.21","264.67","258.50","1.10M","-0.79%"
"20/03/2024","261.72","256.17","262.41","254.42","1.59M","3.54%"
"19/03/2024","252.76","253.95","254.78","249.58","1.07M","-0.55%"
"18/03/2024","254.15","257.00","257.67","251.61","885.93K","-0.29%"
"15/03/2024","254.89","256.99","256.99","252.51","1.43M","-0.87%"
"14/03/2024","257.13","257.55","259.40","255.59","847.13K","-0.05%"
