"Date","Price","Open","High","Low","Vol.","Change %"
"28/02/2024","77.73","78.60","78.66","77.42","11.85M","-1.30%"
"27/02/2024","78.75","78.64","79.75","77.81","13.71M","0.50%"
"26/02/2024","78.36","78.28","78.50","77.30","16.62M","0.20%"
"23/02/2024","78.20","78.50","78.97","77.72","15.65M","0.22%"
"22/02/2024","78.03","79.59","79.72","77.51","16.77M","2.08%"
"21/02/2024","76.44","76.32","77.49","75.88","15.10M","-0.21%"
"20/02/2024","76.60","78.23","78.42","75.82","23.82M","-2.31%"
"16/02/2024","78.41","80.55","80.88","78.11","24.46M","-3.66%"
"15/02/2024","81.39","79.00","81.86","78.28","40.33M","2.83%"
"14/02/2024","79.15","74.60","79.20","74.31","69.85M","14.73%"
"13/02/2024","68.99","67.89","69.55","66.71","22.86M","-0.19%"
"12/02/2024","69.12","71.00","71.38","68.74","19.55M","-2.52%"
"09/02/2024","70.91","71.43","72.04","69.69","20.86M","-0.98%"
"08/02/2024","71.61","71.93","73.05","71.19","21.62M","1.36%"
"07/02/2024","70.65","67.60","71.90","67.24","43.37M","0.26%"
"06/02/2024","70.47","69.06","70.68","68.44","34.60M","2.15%"
"05/02/2024","68.99","68.24","69.99","67.86","26.08M","1.35%"
"02/02/2024","68.07","66.98","68.25","66.51","18.67M","2.01%"
"01/02/2024","66.73","66.12","66.85","65.59","12.50M","2.24%"
"31/01/2024","65.27","65.70","66.25","64.85","17.03M","-2.35%"
"30/01/2024","66.84","66.90","67.69","66.22","17.56M","-0.21%"
"29/01/2024","66.98","65.60","67.10","65.56","15.90M","2.23%"
"26/01/2024","65.52","65.65","66.04","65.29","13.10M","-0.73%"
"25/01/2024","66.00","64.28","66.03","63.71","21.96M","3.51%"
"24/01/2024","63.76","64.00","64.40","63.22","17.24M","-0.87%"
"23/01/2024","64.32","64.50","64.81","63.69","13.62M","-0.36%"
"22/01/2024","64.55","65.44","65.61","64.15","17.85M","-0.86%"
"19/01/2024","65.11","64.90","65.39","64.41","20.34M","0.35%"
"18/01/2024","64.88","64.00","65.00","63.38","24.15M","2.79%"
"17/01/2024","63.12","62.95","63.42","61.68","19.97M","-0.83%"
"16/01/2024","63.65","63.00","64.00","62.92","19.51M","0.71%"
"12/01/2024","63.20","63.20","64.92","63.00","26.37M","-0.43%"
"11/01/2024","63.47","62.99","63.61","61.86","28.89M","1.70%"
"10/01/2024","62.41","60.28","62.61","60.28","30.79M","3.50%"
"09/01/2024","60.30","58.50","60.54","58.45","22.32M","2.19%"
"08/01/2024","59.01","58.09","59.16","57.85","21.21M","2.48%"
"05/01/2024","57.58","58.11","58.51","57.22","17.89M","-0.38%"
"04/01/2024","57.80","58.25","58.99","57.73","20.37M","-0.77%"
"03/01/2024","58.25","57.48","58.90","57.33","31.80M","-0.22%"
"02/01/2024","58.38","60.73","60.91","57.93","41.98M","-5.18%"
