"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2024","884.48","888.83","891.27","878.87","2.46M","-0.16%"
"30/09/2024","885.94","864.52","887.43","858.81","3.25M","0.93%"
"27/09/2024","877.79","893.62","901.21","875.61","4.38M","-3.47%"
"26/09/2024","909.32","920.26","921.85","905.30","2.69M","-1.65%"
"25/09/2024","924.56","931.79","939.30","921.19","1.81M","0.01%"
"24/09/2024","924.43","922.12","925.68","909.20","2.77M","0.64%"
"23/09/2024","918.52","921.00","922.00","909.45","2.29M","-0.32%"
"20/09/2024","921.49","921.99","939.86","913.20","9.92M","0.70%"
"19/09/2024","915.04","912.85","916.81","903.86","2.45M","1.11%"
"18/09/2024","904.97","906.31","915.50","903.46","1.78M","-0.13%"
"17/09/2024","906.18","921.50","921.50","902.30","2.25M","-1.88%"
"16/09/2024","923.54","931.13","932.60","920.43","1.76M","-0.02%"
"13/09/2024","923.71","937.01","942.35","922.10","2.05M","-1.21%"
"12/09/2024","935.02","924.31","937.62","918.63","2.51M","1.53%"
"11/09/2024","920.89","902.15","921.54","897.20","2.72M","2.18%"
"10/09/2024","901.25","914.11","915.11","895.00","1.93M","-0.77%"
"09/09/2024","908.27","912.57","915.43","895.91","2.41M","0.62%"
"06/09/2024","902.71","917.76","927.90","893.00","3.44M","-1.10%"
"05/09/2024","912.75","941.16","943.00","906.17","3.20M","-3.55%"
"04/09/2024","946.31","949.75","954.00","938.01","1.89M","-1.07%"
"03/09/2024","956.53","957.77","969.65","951.58","2.53M","-0.36%"
"30/08/2024","960.02","945.00","961.00","940.51","2.56M","2.11%"
"29/08/2024","940.20","955.00","957.52","936.00","1.76M","-0.92%"
"28/08/2024","948.94","954.15","958.34","943.26","1.70M","-0.58%"
"27/08/2024","954.48","952.50","972.48","949.95","2.91M","0.42%"
"26/08/2024","950.53","949.20","955.00","942.77","2.17M","-0.23%"
"23/08/2024","952.74","955.44","960.50","943.11","2.06M","-0.15%"
"22/08/2024","954.17","951.98","972.53","948.14","3.18M","0.23%"
"21/08/2024","951.97","955.61","956.50","939.17","2.62M","0.21%"
"20/08/2024","949.97","932.10","967.00","930.51","4.96M","3.05%"
"19/08/2024","921.81","922.12","926.00","916.50","2.37M","-0.03%"
"16/08/2024","922.12","928.39","936.30","919.39","2.36M","-1.02%"
"15/08/2024","931.58","936.00","937.96","920.00","3.08M","-0.01%"
"14/08/2024","931.68","910.00","934.38","903.79","3.56M","2.60%"
"13/08/2024","908.05","894.08","914.69","890.33","3.51M","2.68%"
"12/08/2024","884.38","904.21","904.72","883.00","4.21M","-0.82%"
"09/08/2024","891.68","860.00","908.49","860.00","6.59M","5.49%"
"08/08/2024","845.31","875.00","877.78","825.24","9.43M","9.48%"
"07/08/2024","772.14","778.30","786.58","763.02","4.41M","-2.65%"
"06/08/2024","793.18","789.14","806.27","785.00","3.44M","2.31%"
"05/08/2024","775.26","758.00","792.94","747.55","4.66M","-3.63%"
"02/08/2024","804.46","816.67","820.19","787.02","3.52M","-3.36%"
"01/08/2024","832.44","833.62","840.89","820.18","4.06M","3.50%"
"31/07/2024","804.27","800.17","811.14","792.09","2.96M","1.78%"
"30/07/2024","790.21","815.18","821.90","775.81","3.85M","-2.18%"
"29/07/2024","807.79","814.01","824.77","804.00","2.47M","0.39%"
"26/07/2024","804.62","811.87","822.01","801.30","4.17M","-2.02%"
"25/07/2024","821.19","847.00","851.62","806.38","5.47M","-4.50%"
"24/07/2024","859.88","872.50","878.34","854.27","2.73M","-2.10%"
"23/07/2024","878.29","870.00","887.72","864.08","2.09M","1.42%"
"22/07/2024","865.97","864.80","874.42","856.82","2.90M","0.99%"
"19/07/2024","857.47","867.66","880.21","853.00","3.78M","1.01%"
"18/07/2024","848.90","907.03","909.87","836.66","7.65M","-6.26%"
"17/07/2024","905.59","910.01","925.00","902.64","4.20M","-3.82%"
"16/07/2024","941.60","955.75","956.39","938.38","2.11M","-0.93%"
"15/07/2024","950.46","956.20","966.10","948.09","2.36M","0.22%"
"12/07/2024","948.40","937.00","950.79","936.03","2.32M","1.53%"
"11/07/2024","934.14","934.09","942.88","918.62","2.86M","-0.60%"
"10/07/2024","939.78","936.57","945.69","933.00","2.68M","0.78%"
