"Date","Price","Open","High","Low","Vol.","Change %"
"25/04/2024","161.26","158.09","161.48","157.12","5.91M","1.30%"
"24/04/2024","159.19","161.87","162.34","155.56","10.42M","-2.11%"
"23/04/2024","162.62","157.83","163.65","152.82","19.25M","8.28%"
"22/04/2024","150.19","148.83","151.91","148.83","7.32M","1.44%"
"19/04/2024","148.06","153.45","153.52","146.78","9.57M","-3.19%"
"18/04/2024","152.94","156.68","158.00","152.88","6.19M","-1.75%"
"17/04/2024","155.67","158.00","158.68","153.63","6.52M","-0.70%"
"16/04/2024","156.76","152.70","157.02","152.00","6.19M","1.99%"
"15/04/2024","153.70","157.20","158.68","152.69","6.42M","-0.60%"
"12/04/2024","154.63","155.90","156.98","153.03","6.85M","-1.93%"
"11/04/2024","157.68","157.07","158.44","154.75","6.06M","0.68%"
"10/04/2024","156.61","151.89","157.79","151.65","8.08M","1.37%"
"09/04/2024","154.49","156.13","157.87","150.93","8.81M","-1.30%"
"08/04/2024","156.52","157.47","157.95","153.70","9.59M","0.14%"
"05/04/2024","156.30","148.53","156.47","148.53","14.78M","6.05%"
"04/04/2024","147.39","146.65","151.99","146.21","11.88M","1.22%"
"03/04/2024","145.62","138.15","147.93","138.01","16.21M","6.70%"
"02/04/2024","136.47","140.53","144.51","133.99","20.49M","-2.42%"
"01/04/2024","139.86","140.05","140.39","138.02","5.91M","-0.10%"
"28/03/2024","139.99","143.52","143.53","139.03","9.67M","-2.55%"
"27/03/2024","143.65","139.58","143.84","139.31","10.06M","3.79%"
"26/03/2024","138.41","138.36","139.61","137.49","4.04M","0.03%"
"25/03/2024","138.36","139.30","139.97","137.81","5.02M","-0.95%"
"22/03/2024","139.69","140.60","141.56","139.63","5.46M","-0.84%"
"21/03/2024","140.88","139.26","141.20","138.04","6.30M","1.56%"
"20/03/2024","138.71","137.66","139.39","137.18","5.77M","0.27%"
"19/03/2024","138.34","135.43","138.71","134.78","7.47M","2.09%"
"18/03/2024","135.51","134.75","136.18","134.45","4.97M","0.60%"
"15/03/2024","134.70","132.11","135.98","131.50","10.59M","1.28%"
"14/03/2024","132.99","135.78","136.18","132.10","7.55M","-2.00%"
"13/03/2024","135.71","132.00","136.42","132.00","6.75M","1.61%"
"12/03/2024","133.55","133.55","133.83","130.74","5.53M","0.54%"
"11/03/2024","132.84","133.26","134.32","129.98","7.45M","-0.83%"
"08/03/2024","133.95","135.19","140.22","133.47","16.95M","0.88%"
"07/03/2024","132.79","129.23","132.97","128.86","11.49M","4.39%"
"06/03/2024","127.21","126.89","128.39","126.38","6.54M","1.04%"
"05/03/2024","125.90","128.82","129.32","124.88","6.39M","-1.96%"
"04/03/2024","128.41","127.10","129.02","126.47","6.71M","1.49%"
"01/03/2024","126.53","125.21","127.06","125.11","6.94M","1.12%"
"29/02/2024","125.12","124.41","125.36","123.70","6.53M","0.82%"
"28/02/2024","124.10","122.95","125.14","122.68","6.09M","1.05%"
"27/02/2024","122.81","123.61","123.63","122.10","5.83M","-0.50%"
"26/02/2024","123.43","122.55","123.76","122.47","6.15M","0.94%"
"23/02/2024","122.29","121.22","122.66","121.15","5.64M","1.09%"
"22/02/2024","120.96","119.51","121.42","119.51","4.59M","1.74%"
"21/02/2024","118.89","118.41","119.14","117.76","4.23M","0.30%"
"20/02/2024","118.53","118.85","119.90","117.89","5.72M","-0.36%"
"16/02/2024","118.96","118.79","119.92","118.44","6.88M","0.53%"
"15/02/2024","118.33","117.24","118.74","117.07","6.89M","1.28%"
"14/02/2024","116.84","114.05","117.16","113.53","10.47M","3.34%"
"13/02/2024","113.07","111.52","113.08","110.61","7.23M","1.14%"
"12/02/2024","111.79","111.29","112.30","110.78","3.60M","0.64%"
"09/02/2024","111.08","110.86","111.20","110.23","3.45M","0.17%"
"08/02/2024","110.90","110.58","111.24","110.26","3.45M","0.40%"
"07/02/2024","110.46","110.55","110.72","110.00","4.64M","0.67%"
"06/02/2024","109.72","109.80","110.37","108.93","4.81M","-0.09%"
"05/02/2024","109.83","108.45","110.57","108.26","5.71M","0.86%"
"02/02/2024","108.89","108.01","109.59","107.70","4.87M","0.83%"
"01/02/2024","107.99","106.10","108.03","105.65","4.94M","2.26%"
"31/01/2024","105.61","106.69","107.24","105.37","4.99M","-1.13%"
"30/01/2024","106.81","104.86","107.09","104.65","6.28M","2.16%"
"29/01/2024","104.56","104.80","105.39","103.43","4.89M","-0.07%"
"26/01/2024","104.63","104.10","105.47","103.99","3.75M","0.97%"
"25/01/2024","103.62","104.19","105.67","103.43","4.86M","0.00%"
"24/01/2024","103.62","103.89","103.99","100.85","8.61M","-0.02%"
"23/01/2024","103.64","101.79","105.18","100.89","10.64M","-0.98%"
"22/01/2024","104.66","103.90","105.49","103.88","8.02M","1.09%"
"19/01/2024","103.53","102.64","103.72","101.64","4.91M","0.98%"
"18/01/2024","102.52","101.45","102.62","101.10","5.19M","1.32%"
"17/01/2024","101.19","101.62","102.63","100.64","4.02M","-0.85%"
"16/01/2024","102.06","103.04","103.56","101.48","5.04M","-1.40%"
"12/01/2024","103.51","104.16","104.32","103.03","4.50M","-0.03%"
"11/01/2024","103.54","103.77","103.84","101.93","4.00M","0.10%"
"10/01/2024","103.44","102.64","103.81","102.49","3.65M","0.71%"
"09/01/2024","102.71","101.50","102.71","101.25","3.84M","0.39%"
"08/01/2024","102.31","100.66","102.43","99.06","5.52M","1.58%"
"05/01/2024","100.72","99.61","100.76","99.48","3.34M","1.31%"
"04/01/2024","99.42","99.13","100.30","99.03","3.48M","0.48%"
"03/01/2024","98.94","99.79","99.87","98.61","3.62M","-1.50%"
"02/01/2024","100.45","101.29","102.20","99.88","4.14M","-1.32%"
