"Date","Price","Open","High","Low","Vol.","Change %"
"25/11/2024","305.21","303.05","305.80","302.50","3.48M","1.30%"
"22/11/2024","301.30","293.40","301.92","292.51","3.79M","2.83%"
"21/11/2024","293.00","289.82","294.07","287.53","2.41M","1.84%"
"20/11/2024","287.71","286.15","288.33","285.09","2.39M","0.76%"
"19/11/2024","285.55","281.89","286.62","281.31","2.51M","0.00%"
"18/11/2024","285.54","286.94","287.52","283.61","2.07M","-0.46%"
"15/11/2024","286.87","288.00","290.55","285.49","2.61M","-0.50%"
"14/11/2024","288.30","288.34","290.55","287.36","2.98M","0.23%"
"13/11/2024","287.64","287.92","290.61","287.43","2.12M","-0.30%"
"12/11/2024","288.51","292.00","293.55","287.58","2.25M","-1.52%"
"11/11/2024","292.97","290.49","294.18","290.43","2.30M","1.87%"
"08/11/2024","287.60","286.68","290.10","285.95","1.81M","0.27%"
"07/11/2024","286.82","292.32","293.04","284.65","3.88M","-2.83%"
"06/11/2024","295.16","288.00","296.83","286.81","5.38M","6.97%"
"05/11/2024","275.94","271.72","276.18","271.19","1.86M","2.13%"
"04/11/2024","270.19","272.33","272.82","269.71","1.94M","-0.92%"
"01/11/2024","272.69","272.30","274.75","270.95","2.51M","0.97%"
"31/10/2024","270.08","273.70","274.08","268.64","2.32M","-1.46%"
"30/10/2024","274.08","271.00","275.07","270.27","2.15M","1.35%"
"29/10/2024","270.43","270.30","271.80","269.58","1.75M","-0.38%"
"28/10/2024","271.47","269.24","271.97","267.67","2.34M","1.54%"
"25/10/2024","267.35","271.65","273.17","266.35","2.99M","-0.97%"
"24/10/2024","269.98","270.23","271.23","268.71","3.49M","-0.46%"
"23/10/2024","271.23","272.00","273.35","268.96","2.05M","-0.43%"
"22/10/2024","272.40","270.62","272.83","268.58","2.60M","0.61%"
"21/10/2024","270.74","275.00","276.36","269.53","4.09M","-2.19%"
"18/10/2024","276.79","276.80","279.20","269.05","7.88M","-3.15%"
"17/10/2024","285.78","284.00","286.36","282.48","3.57M","1.46%"
